text,label
埃及西奈半岛发生恐怖袭击名韩国人死亡年月日据韩联社援引埃及当地媒体日报道埃及东北部西奈半岛当天发生恐怖袭击事件造成名韩国人死亡人受伤受伤人员中的大部分是韩国游客据悉受伤人员已被送往附近的医院接受治疗这起恐怖袭击事件发生在埃及和以色列的边境地区一辆多名韩国游客乘坐的巴士遭到袭击,恐怖袭击
武装人员袭击尼日利亚中学劫持逾百学生年月日新华网阿布贾月日电记者陈淑品牛小溪尼日利亚警方日证实尼东北部博尔诺州一所女子学校日晚遭不明身份武装分子袭击余名学生被劫持目前下落不明博尔诺州警察局长拉万坦科告诉新华社记者该州切布克镇女子寄宿学校日晚遭武装人员袭击余名学生遭劫持警方正在对袭击事件进行调查将全力解救遭劫持的学生媒体援引目击者的话说一伙武装人员冲入学校绑架余名学生学生遭到暴力对待袭击持续近小时附近村民试图阻止武装人员但是没有成功一名安保人员在袭击中被打死目前尚无任何组织宣称对袭击和劫持人质事件负责警方以及当地媒体均认为伊斯兰极端组织博科圣地嫌疑最大博科圣地还被警方怀疑策划实施日发生在尼首都阿布贾的客运车站爆炸袭击事件这起袭击造成余人丧生,恐怖袭击
印度恐怖袭击造成至少人死亡年月日年月日夜印度南部安得拉邦首府海得拉巴发生起恐怖爆炸造成人死亡多人受伤印度中央情报机构和印度内政部以及当地警方均称这是一起精心策划的恐怖袭击事件,恐怖袭击
巴基斯坦首都万豪酒店爆炸至少死逾伤年月日中新网月日电巴基斯坦首都伊斯兰堡万豪酒店外日晚发生怀疑自杀式炸弹爆炸至少人死亡另多人受伤伊斯兰堡警察局长称一辆载有炸药的汽车撞向万豪酒店的大门我们已找出具尸体死亡数字可能会更多爆炸后酒店发生大火不少人被困警方警告酒店可能会坍塌据香港文汇报综合外电报道目击者和官员称当地时间昨晚时许一辆大型卡车撞向酒店的金属大门酒店的路障区被炸出一个约米深的巨坑爆炸还掀塌一间宴会厅的天花当时有至人在就餐现场一名记者称见到许多死伤者躺在地上目击者称发生两次爆炸一名美国国务院官员领着名同事走出爆炸废墟其中一人头部流血不止他们中有位自称叫托尼他说第一次爆炸发生后他们开始向中餐厅后面转移但第二次爆炸却炸到后墙上接着他们见到卡车冲过大门就在爆炸发生前新任总统扎尔达里在距离酒店数百米的国会首次发表演讲声称必须铲除恐怖主义有个房间的万豪酒店是外国人最爱聚集和居住的地方守卫森严但日发生大爆炸警方表示一辆汽车驶到酒店外的路障时发生爆炸相信是一宗自杀式袭击事件万豪酒店过去曾是武装分子的袭击目标目击者看见酒店至少两处地方受大火波及至少辆停在外面街道的车辆受破坏车窗爆开爆炸声音巨大远处都可听得见甚至有人看见酒店数百米外的建筑物窗户爆裂爆炸很多人包括外国人从酒店内跑出来部分人身上沾有鲜血其它人则躺卧地上不是昏迷便是已死亡爆炸现场起火冒出浓烟汽车残骸四散多架救伤车赶抵现场电视台片段看见多人被抬走暂时未有死伤者的确实数字亦未有组织或人承认发动袭击,恐怖袭击
安理会谴责也门恐怖袭击事件年月日新华网联合国月日电记者倪红梅顾震球联合国安理会日发表媒体声明强烈谴责日发生在也门东部造成多名士兵死亡的恐怖袭击并重申要坚决打击一切形式的恐怖主义声明说安理会重申任何形式的恐怖主义都是对国际和平与安全构成的最严重威胁之一恐怖主义不论发生在何时何地由谁实施出于何种动机都是犯罪行为且无法开脱罪责安理会同时强调必须将这些恐怖主义行径的实施者组织者资助者和支持者绳之以法同时敦促所有国家按照国际法和安理会相关决议规定的义务在这些方面与也门当局积极合作也门东部哈德拉毛省安全官员日说位于该省的一处政府军军营当天遭到基地组织武装人员袭击造成名政府军士兵死亡人重伤基地组织分支当时未宣布对这起袭击事件负责,恐怖袭击
伊拉克月恐怖袭击和暴力冲突致死人年月日新华网巴格达月日电记者梁有昶张淑惠联合国伊拉克援助团日发表公报说今年月伊拉克境内恐怖袭击和暴力冲突共导致人死亡人受伤公报说根据从安巴尔省卫生厅获得的未经联合国伊拉克援助团独立核实的数据今年月安巴尔省的暴力事件共导致至少名平民死亡名平民受伤其中首府拉马迪有人死亡人受伤重要城市费卢杰有人死亡人受伤自去年年初以来伊拉克恐怖活动和暴力袭击事件频繁发生安全形势严峻据联合国伊拉克援助团统计年伊拉克发生的各种恐怖袭击和暴力冲突共导致人死亡其中人是平民另有超过万人受伤为近年来最多,恐怖袭击
俄安全部门拘捕乌克兰人称其欲策划恐怖袭击年月日中新网月日电据外媒日报道俄罗斯联邦安全局说俄方已经拘捕了名乌克兰人这些人被指在上个月克里米亚举行公投期间策划恐怖攻击说这批乌克兰人是一个极端民族主义运动的成员准备对俄国境内进行恐怖袭击这些被拘捕的乌克兰人被控偷拍俄军部队行动的照片还试图与俄国境内的极端分子联系在一份声明中说这些人计划在月日到日期间袭击俄罗斯的罗斯托夫伏尔加格勒特维尔奥廖尔别尔哥罗德卡尔梅克和鞑靼斯坦地区乌克兰安全局负责人也说向乌克兰的反政府人士空运了以吨计算的武器和炸药报道指出在俄罗斯兼并克里米亚之后俄罗斯和乌克兰之间的关系变得高度紧张北约说俄国在乌克兰东部边境集结了数万军队,恐怖袭击
意大利驻华大使强烈谴责昆明暴力恐怖袭击事件年月日国际在线消息记者杨晓囡向菲中国云南省昆明市严重暴力恐怖事件发生后意大利驻华大使白达宁日在接受采访时对该事件表达了强烈的谴责并对中国人民和政府表达了深切的慰问白达宁说我要以大使的身份对这起恐怖袭击事件表示强烈谴责这起恐怖袭击事件对中国对失去生命的遇难者及家人都造成了严重的损害这是一起毫无意义的恐怖事件借此机会我要对中国人民中国政府特别是对遇难者的家属表示深切的慰问我认为没有任何理由可以为这次恐怖袭击的行为辩护希望恐怖分子和其幕后恐怖集团尽快伏法,恐怖袭击
阿尔及利亚汽车炸弹爆炸人死人伤年月日新快报讯月日阿尔及利亚发生两起汽车炸弹爆炸事件造成人死亡据阿尔及利亚内政部长称这是近一年来该国最为血腥的一个星期爆炸发生在首都阿尔及尔以东公里的卜伊拉目前尚无人声称对这两次爆炸事件负责当地媒体报道称包括名军事人员在内的人受伤名死者都是平民当天上午点第一次爆炸在一个军事区域发生第二次爆炸分钟后发生在一家旅馆附近当时一辆公共汽车正载着上班的工人经过伤者多是公共汽车上的乘客两次爆炸似乎标志着武装分子开始转变攻击策略此前武装分子一直致力于打击边远地区的军事单位实施这些炸弹攻击的武装分子接受了来自伊拉克的恐怖分子的训练,恐怖袭击
印度连环爆炸案年月日月日是印度国父圣雄甘地诞辰周年纪念日正当亿印度人欢庆这个全国性节日之际爆炸惨剧突然降临印度东北部那加兰邦和阿萨姆邦相继传出接连不断的爆炸声共造成人死亡另有上百人受伤日未等血腥爆炸余悸消停阿萨姆邦苏尼特普尔地区又发生爆炸案造成人死亡人受伤这是印度东北部最近年来发生的最为血腥的暴力事件长期以来由于历史地理等多方面原因印度东北部地区一直被称为印度经济发展的盲区此外由于该地区宗教信仰文化传统和生活习惯与印度其他地区截然不同宗教和民族矛盾相当尖锐使该地区成为各种暴力恐怖流血活动的重灾区自年印度独立以来该地区已先后有万多人在各种大小冲突中丧生来源四川在线华西都市报责编陆菁,恐怖袭击
俄罗斯北奥塞梯人质事件主要过程记录年月日年月日俄北奥塞梯共和国别斯兰第一中学余名学生家长和教师被恐怖分子劫为人质造成人死亡新华网莫斯科月日电记者张金海持续两昼夜多的俄罗斯北奥塞梯别斯兰市第一中学人质事件于莫斯科时间日晚基本结束这一事件的主要过程如下月日莫斯科时间时一伙不明身份的武装恐怖分子进攻并占领了北奥塞梯市第一中学将参加开学典礼的约名师生和家长扣作人质恐怖分子在进攻时与警察发生交火时分恐怖分子通过扔出的纸条提出下列要求俄罗斯从车臣撤军释放今年月因袭击印古什而被逮捕的恐怖分子他们同时要求北奥塞梯总统扎索霍夫和印古什总统贾济科夫以及儿科医生罗沙利抵达别斯兰时以扎索霍夫为首的解决人质指挥部与恐怖分子取得了联系时分约名儿童从学校成功逃脱时俄罗斯总统普京从俄黑海海滨城市索契返回莫斯科在机场立即召开了俄强力部门领导人参加的会议时分第一次试图与恐怖分子接触北奥塞梯穆夫提瓦尔加托夫和检察长巴塔戈夫准备进入学校但遭到恐怖分子的拒绝时分恐怖分子释放了名儿童时分恐怖分子通过手机发出威胁如果一名武装分子被打死他们将杀死名儿童如果人被伤则将打死名儿童作为报复时分俄罗斯就最近发生的恐怖事件紧急呼吁召开联合国安理会会议时分解救人质行动指挥部为人质亲属开通了热线电话月日凌晨时分罗沙利医生与恐怖分子进行了电话联系时恐怖分子中断了电话谈判时联合国安理会强烈谴责恐怖分子在北奥塞梯扣押人质的行径时分俄总统新闻局宣布普京推迟定于月日至日对土耳其的正式访问时谈判人员通过手机恢复了与恐怖分子的技术联系时分普京会见来访的约旦国王阿卜杜拉二世时表示当前最主要任务是挽救人质的生命时俄联邦安全局驻北奥塞梯官员表示不会动用武力解救人质时分恐怖分子在印古什前总统奥舍夫的调解下释放了名妇女和儿童月日凌晨时谈判人员与恐怖分子的电话联络再次中断武装分子发射了数枚火箭弹名警察受伤时谈判人员恢复与恐怖分子的联络时行动指挥部宣布加强与恐怖分子的联络以便能够向人质提供食品和饮水时分行动指挥部与恐怖分子商定从学校向外运送匪徒占据学校时被打死的人质尸体时零分紧急情况部的人员进入学校运送尸体此时发生数次爆炸部分人质开始外逃恐怖分子随即向逃跑的人员开枪时分特种部队冲进学校解救人质时分部分恐怖分子窜出学校逃匿俄军警开始与之交火时俄军几乎完全控制学校但仍受到零星抵抗时在学校体育馆发现多具尸体时分俄联邦安全局驻北奥塞梯官员表示军方并没有考虑使用武力解决人质事件特种部队是在恐怖分子向人群开枪后才开始行动的时分据行动指挥部统计行动中消灭名恐怖分子其中有来自阿拉伯国家的雇佣兵时分俄总统顾问阿斯拉哈诺夫透露死亡的人质超过人月日凌晨普京飞抵别斯兰看望伤员后已于当天上午返回莫斯科据俄媒体日上午的发布的最新统计在这次人质事件中名恐怖分子被打死人被活捉人质中至少有人死亡目前已经从学校运出具遇难者的尸体人受伤其中人是儿童俄特种兵有多人战死人负伤,恐怖袭击
